Title,Author,Publication date,Publisher,Language,Pages,Editions,Rating,Aggregate approval,Want to read,Currently reading,Have read
The coming race.,"Edward Bulwer Lytton, Baron Lytton",1.5580871205243187e-15,W. Blackwood and sons,,0.010403203583691751,1.258358941464139,4.0,0.1487392329416509,-0.06161542342647063,-0.06993832827610479,-0.12253815296243814
The beautiful and damned,F. Scott Fitzgerald,-0.6684076674578117,Scribner,,6.260288420793835e-17,4.93955576747541,4.5,0.014559995882214774,0.24049039341164583,-0.012788641123809825,0.06315755468578337
"Jo's boys, and how they turned out.",Louisa May Alcott,-1.191370756578025,"S. Low, Marston",,6.260288420793835e-17,6.335483615871121,0.0,-0.22696263082477028,-0.10967771246889825,-0.12708801542839973,-0.23395557755137106
The Enchanted April,Elizabeth von Arnim,0.2758312434536848,"Virago Press, Limited",English,-0.1507303763674979,1.348418802650959,4.0,-0.0659475463534469,0.0036119688453954244,-0.06993832827610479,-0.011120728373505239
The Last Man,Mary Wollstonecraft Shelley,-2.0629759051117142,H. Colburn,English,6.260288420793835e-17,3.9263823291236837,3.4,0.001142072176271161,0.11346862951380142,0.15866042033307504,0.026018413156139064
The young buglers,G. A. Henty,-1.1332637466757791,A. L. Burt,,6.260288420793835e-17,2.4291371368928,0.0,-0.22696263082477028,-0.11311073311478594,-0.12708801542839973,-0.27109471908101535
The  patchwork girl of Oz,L. Frank Baum,-0.799148439737865,Reilly & Lee,,6.260288420793835e-17,2.800634064288433,3.5,-0.13303716488316497,-0.06161542342647063,-0.12708801542839973,-0.12253815296243814
Prester John.,John Buchan,1.5580871205243187e-15,Nelson,,6.260288420793835e-17,2.958238821365368,5.0,-0.1598730122950522,-0.10967771246889825,-0.12708801542839973,-0.23395557755137106
Anna Karenina,Lev Nikolaevič Tolstoy,0.7116338177205294,CreateSpace Independent Publishing Platform,English,6.260288420793835e-17,2.33907727570598,0.0,-0.22696263082477028,0.03450915465838461,-0.12708801542839973,-0.27109471908101535
Cousin Henry,Anthony Trollope,0.7842675800983367,Independently Published,French,6.260288420793835e-17,0.9093769793652111,0.0,-0.22696263082477028,-0.1268428156983367,-0.12708801542839973,-0.27109471908101535
R. Holmes & Co.,John Kendrick Bangs,-0.9008357070667954,Arthur F. Bird,,6.260288420793835e-17,1.370933767947664,4.0,-0.11961924117722136,-0.11311073311478594,-0.12708801542839973,-0.19681643602172674
The lost stradivarius,John Meade Falkner,-1.0461032318224102,D. Appleton and Co.,English,-0.2840823046029652,0.8080596355300386,0.0,-0.22696263082477028,-0.123409795052449,-0.12708801542839973,-0.27109471908101535
Rose in  bloom,Louisa May Alcott,-1.33663828133364,Roberts Brothers,English,6.260288420793835e-17,2.5079395154312674,0.0,-0.22696263082477028,0.00017894819950773705,-0.12708801542839973,-0.12253815296243814
The Sins of Severac Bablon,Sax Rohmer,0.5663662929649145,blackmask.com,English,-0.2785259742598207,0.9544069099586212,0.0,-0.22696263082477028,-0.123409795052449,-0.12708801542839973,-0.27109471908101535
Mrs. Ruffles,John Kendrick Bangs,-0.9153624595423568,Harper & Brothers,English,-0.6174621251916333,1.2133290108707289,0.0,-0.22696263082477028,-0.1199767744065613,-0.12708801542839973,-0.27109471908101535
The Parasite,Arthur Conan Doyle,-1.0606299842979716,Harper,,6.260288420793835e-17,0.7630297049366285,0.0,-0.22696263082477028,-0.10967771246889825,-0.12708801542839973,-0.23395557755137106
The green eyes of Bast,Sax Rohmer,-0.6974611724089346,R.M. McBride,English,0.11597348010343668,1.0106943232003838,0.0,-0.22696263082477028,-0.10624469182301056,-0.12708801542839973,-0.27109471908101535
A  man's woman,Frank Norris,-0.9879962219201642,Grosset & Dunlap,,6.260288420793835e-17,0.796802152881686,0.0,-0.22696263082477028,-0.1268428156983367,-0.12708801542839973,-0.27109471908101535
Dead men tell no tales,E. W. Hornung,-1.0025229743957258,C. Scribner's sons,English,-0.07849808190661978,1.0557242537937936,0.0,-0.22696263082477028,-0.1199767744065613,-0.12708801542839973,-0.23395557755137106
Notes from the Underground,Фёдор Михайлович Достоевский,0.3629917583070537,Planet PDF,English,6.260288420793835e-17,2.1702150359806924,5.0,-0.09278339376533414,0.23705737276575814,0.5015585432468448,-0.011120728373505239
The Lust of Hate,Guy Newell Boothby,0.5227860355382301,Kessinger Publishing,English,-0.5674551521033332,2.9469813387170154,0.0,-0.22696263082477028,-0.1268428156983367,-0.12708801542839973,-0.27109471908101535
Dorothy and the Wizard in Oz,L. Frank Baum,-0.8717822021156724,"Copp, Clark",English,-0.9286166244077237,3.397280644651116,3.67,0.06850004918010809,0.06197331982548611,-0.012788641123809825,0.24885326233400487
Of human bondage,W. Somerset Maugham,-0.770094934786742,"Grosset & Dunlap by arrangement with Doubleday, Doran",,6.260288420793835e-17,1.2471014588157865,0.0,-0.22696263082477028,-0.1268428156983367,-0.12708801542839973,-0.27109471908101535
The Gilded Age,Mark Twain,-1.3656917862847628,American Pub. Co.,,6.260288420793835e-17,0.7405147396399234,1.0,-0.21354470711882664,-0.04788334084291988,-0.012788641123809825,-0.19681643602172674
Der Steppenwolf,Hermann Hesse,-0.10186432091091374,Suhrkamp,German,-0.13406138533806447,0.9656643926069737,3.8,1.8635498825612444,0.5151320450826609,0.272959794637665,1.734418923519777
Peter Pan in Kensington gardens,J. M. Barrie,-0.8427286971645495,C. Scribner's Sons,English,6.260288420793835e-17,1.4384786638377791,4.0,-0.11961924117722136,-0.05131636148880757,-0.12708801542839973,-0.15967729449208246
The mayor of Casterbridge,Thomas Hardy,-2.4406714694763125,Harper,,6.260288420793835e-17,1.2245864935190813,3.44,0.18845628711124401,0.051674257887823045,0.15866042033307504,0.17457497927471627
The Story Girl,Lucy Maud Montgomery,-0.8282019446889879,Page,French,0.4160153186332381,0.9769218752553261,4.25,0.001142072176271161,0.14093279468090292,0.15866042033307504,0.10029669621542767
Tin Woodman of Oz,L. Frank Baum,0.24677773850256185,Del Rey,English,-0.10072340327919765,2.631771824563145,3.29,0.08205215212311116,-0.05818240278058295,-0.06993832827610479,-0.15967729449208246
The little minister,J. M. Barrie,-1.1187369942002177,"Cassell & Co., Limited",,6.260288420793835e-17,1.303388872057549,0.0,-0.22696263082477028,-0.08564656794768444,-0.12708801542839973,-0.19681643602172674
Histoire de Manon Lescaut et du chevalier des Grieux,Abbé Prévost,-1.8596013704538532,E. Bourdin [Typ. Schneider et Langrand],French,0.2993323814272042,1.3371613200026065,4.0,-0.012275851529672453,-0.06504844407235832,-0.06993832827610479,-0.04825986990314954
Just so stories,Rudyard Kipling,-0.6684076674578117,"Doubleday, Page & company",English,-0.22851900117152046,2.3728497236510373,3.83,0.08138125593781398,0.0654063404713738,0.04436104602848513,0.10029669621542767
The Mill on the Floss,George Eliot,-1.5690663209426237,William Blackwood and Sons,English,6.260288420793835e-17,1.5960834209147141,4.33,-0.052663801884562725,0.02077707207483386,-0.012788641123809825,-0.08539901143279384
Swiss Family Robinson,Johann David Wyss,0.7842675800983367,"Creative Media Partners, LLC",English,2.2996113049592135,0.9206344620135636,0.0,-0.22696263082477028,-0.10281167117712288,-0.012788641123809825,-0.23395557755137106
The sorrows of satan,Marie Corelli,-1.0606299842979716,Methuen,,6.260288420793835e-17,2.0463827268488144,0.0,-0.22696263082477028,-0.10281167117712288,-0.12708801542839973,-0.27109471908101535
Children of the frost,Jack London,1.5580871205243187e-15,Newnes,English,-0.2062936797989426,3.0032687519587777,0.0,-0.22696263082477028,-0.10624469182301056,-0.06993832827610479,-0.27109471908101535
Life and Death of the Mayor of Casterbridge,Thomas Hardy,0.2903579959292463,Demco Media,,6.260288420793835e-17,2.33907727570598,0.0,-0.22696263082477028,-0.10624469182301056,-0.06993832827610479,-0.27109471908101535
Queen Lucia.,E. F. Benson,-0.6974611724089346,G.H. Doran,,6.260288420793835e-17,1.2358439761674338,0.0,-0.22696263082477028,-0.07534750601002138,-0.06993832827610479,-0.23395557755137106
Martin Eden,Jack London,-0.8717822021156724,The Review of Reviews Company,English,0.6716065144178837,0.8080596355300386,3.71,0.6193058173090934,0.11003560886791372,0.272959794637665,0.24885326233400487
The elusive pimpernel,"Emmuska Orczy, Baroness Orczy",-0.8717822021156724,"Copp, Clark Company, [1908].",English,-0.011822117788886128,3.2959633008159432,3.83,0.08138125593781398,-0.09251260923945982,-0.06993832827610479,-0.12253815296243814
Мастер и Маргарита,Михаи́л Афана́сьевич Булга́ков,0.3775185107826152,"""Sibirskai͡a kniga""",Russian,1.0549933080948521,2.181472518629045,4.2,3.436130540897836,1.0369511832575893,1.1873547890743843,2.8857323109387503
The well at the world's end,William Morris,0.04340320384470109,Pan/Ballantine,English,6.260288420793835e-17,0.9544069099586212,3.67,-0.07923129082233109,-0.0169861550299307,-0.06993832827610479,-0.15967729449208246
María,Jorge Isaacs,1.5580871205243187e-15,[s.n.],Spanish,0.0770791677014254,0.9544069099586212,4.4,0.06823169070598922,-0.010120113738155325,0.15866042033307504,-0.011120728373505239
The League of the Scarlet Pimpernel,"Emmuska Orczy, Baroness Orczy",-0.6974611724089346,Cassell,English,-0.25074432254409834,1.9788378309586996,3.55,0.2970072898923278,-0.09251260923945982,-0.12708801542839973,0.13743583774507198
Tarzan of the Apes,Edgar Rice Burroughs,-0.7846216872623035,A.L.Burt company,,6.260288420793835e-17,1.1682990802773188,4.5,-0.10620131747127774,0.024210092720721547,0.15866042033307504,0.28599240386364916
The law and the lady. A novel.,Wilkie Collins,-1.3511650338092014,Harper & Brothers,,6.260288420793835e-17,1.460993629134484,0.0,-0.22696263082477028,-0.010120113738155325,-0.012788641123809825,-0.27109471908101535
The rainbow,David Herbert Lawrence,-0.770094934786742,The Modern Library,English,0.9827610136339741,3.644945262914871,3.33,-0.09291757300239356,0.037942175304272296,-0.012788641123809825,-0.04825986990314954
Pamela,Samuel Richardson,1.5580871205243187e-15,George Routledge and Sons,English,6.260288420793835e-17,1.4835085944311892,0.0,-0.22696263082477028,-0.04101729955114451,-0.12708801542839973,-0.19681643602172674
The story of the amulet,Edith Nesbit,-0.8863089545912338,E. P. Dutton and company,English,0.4660222917215383,4.331651704464374,3.67,0.2162313891825473,0.08943748499258761,0.15866042033307504,0.21171412080436058
The spy,James Fenimore Cooper,-2.12108291501396,G. and W.B. Whittaker,,6.260288420793835e-17,1.5510534903213042,1.0,-0.21354470711882664,-0.020419175675818385,0.21581010748537,-0.19681643602172674
Eldorado,"Emmuska Orczy, Baroness Orczy",1.5580871205243187e-15,Hodder and Stoughton,English,6.260288420793835e-17,1.7086582473982392,3.48,0.753619233605589,-0.054749382134695254,-0.12708801542839973,0.28599240386364916
Cranford,Elizabeth Cleghorn Gaskell,-1.1332637466757791,H. Altemus,,6.260288420793835e-17,1.1345266323322614,4.5,0.1353213092357073,0.1958611250151059,0.21581010748537,0.026018413156139064
The voyage out,Virginia Woolf,-0.6974611724089346,George H. Doran Company,English,0.47157862206468276,4.849495906288589,0.0,-0.22696263082477028,-0.10281167117712288,-0.06993832827610479,-0.23395557755137106
Villette,Charlotte Brontë,-1.670753588271554,"Smith, Elder & Co., 65, Cornhill",English,6.260288420793835e-17,5.446142486651272,0.0,-0.22696263082477028,-0.1199767744065613,-0.12708801542839973,-0.23395557755137106
Esther Waters,George Moore,-1.075156736773533,Walter Scott,,6.260288420793835e-17,3.825064985288511,2.5,-0.1598730122950522,-0.08907958859357212,-0.06993832827610479,-0.19681643602172674
May Day (The Art of the Novella),F. Scott Fitzgerald,0.580893045440476,Melville House Publishing,English,-1.0564122223000465,1.0444667711454412,0.0,-0.22696263082477028,-0.10624469182301056,-0.06993832827610479,-0.27109471908101535
Free air,Sinclair Lewis,-0.711987924884496,Grosset & Dunlap,English,6.260288420793835e-17,1.325903837354254,4.2,0.054813767000045616,-0.05818240278058295,-0.12708801542839973,-0.23395557755137106
Dubliners,James Joyce,0.7406873226716523,Independently Published,English,0.05485384632884751,1.2696164241124914,0.0,-0.22696263082477028,-0.08907958859357212,-0.12708801542839973,-0.27109471908101535
Fifty Candles,Earl Derr Biggers,0.5227860355382301,Wildside Press,English,-1.0341869009274687,2.51919699807962,0.0,-0.22696263082477028,-0.1199767744065613,-0.12708801542839973,-0.27109471908101535
Lorna Doone,R. D. Blackmore,1.5580871205243187e-15,"Clarke, Given & Hooper",English,6.260288420793835e-17,2.4291371368928,0.0,-0.22696263082477028,-0.1268428156983367,-0.12708801542839973,-0.27109471908101535
The way of all flesh,Samuel Butler,-0.9879962219201642,Distributed by Heron Books,English,0.6882755054473171,1.1007541843872037,0.0,-0.22696263082477028,-0.123409795052449,-0.12708801542839973,-0.27109471908101535
The confidence-man,Herman Melville,-1.612646578369308,"Dix, Edwards",,6.260288420793835e-17,0.7405147396399234,3.0,-0.10620131747127774,0.0036119688453954244,-0.12708801542839973,-0.15967729449208246
The first men in the moon,H. G. Wells,-0.9734694694446028,"G. Newnes, limited",English,0.28821972074091523,0.8868620140685061,3.5,0.2426646988832562,0.2198922695363197,0.15866042033307504,0.10029669621542767
Brewster's millions,George Barr McCutcheon,-0.9589427169690413,Grosset & Dunlap,,6.260288420793835e-17,0.9544069099586212,4.0,-0.0659475463534469,-0.10281167117712288,-0.12708801542839973,-0.08539901143279384
The food of the gods,H. G. Wells,-0.9298892120179183,C. Scribner's sons,English,0.21598742628003714,0.9318919446619162,3.0,0.09506753811787645,0.14093279468090292,0.15866042033307504,-0.04825986990314954
A princess of Mars,Edgar Rice Burroughs,-0.741041429835619,Grosset & Dunlap,English,0.19931843525060375,1.945065383013642,0.0,-0.22696263082477028,-0.11654375376067362,-0.12708801542839973,-0.27109471908101535
Mr. Standfast,John Buchan,-0.711987924884496,Hodder & Stoughton,English,0.27155072971148186,2.9244663734203105,3.5,-0.13303716488316497,-0.04788334084291988,0.04436104602848513,-0.23395557755137106
Nightmare abbey,Thomas Love Peacock,-1.1187369942002177,J.M. Dent,English,-0.8674969906331346,1.190814045574024,1.0,-0.21354470711882664,0.007044989491283111,0.04436104602848513,-0.19681643602172674
A Modern Utopia,H. G. Wells,-0.9153624595423568,T. Fisher Unwin,,6.260288420793835e-17,0.7630297049366285,3.23,0.3364559855878021,0.051674257887823045,-0.06993832827610479,0.13743583774507198
Three Clerks,Anthony Trollope,0.7552140751472138,Independently Published,English,6.260288420793835e-17,1.258358941464139,0.0,-0.22696263082477028,-0.1268428156983367,-0.12708801542839973,-0.27109471908101535
"Ben-Hur, a tale of the Chris[t]",Lew Wallace,-2.4406714694763125,W. Bryce,English,-0.37853992043642115,1.877520487123527,4.0,-0.17329093600099582,-0.1268428156983367,-0.12708801542839973,-0.23395557755137106
Moby-Dick,Herman Melville,0.7261605701960908,"Norton & Company Limited, W. W.",English,2.4774138759398365,3.5886578496731083,4.5,0.014559995882214774,0.381244239893041,-0.012788641123809825,0.10029669621542767
After the Funeral,Agatha Christie,0.5373127880137916,HarperCollins,English,6.260288420793835e-17,0.8305746008267435,4.57,0.2022767485283659,0.49110090056144706,0.4444088560945499,0.8430795268083137
The dragon and the raven,G. A. Henty,1.5580871205243187e-15,A.L. Burt,English,0.17709311387802584,3.262190852870886,4.0,-0.17329093600099582,-0.0169861550299307,0.10151073318078009,-0.12253815296243814
The land of mist,Arthur Conan Doyle,-0.6103006575555657,A.L. Burt,English,-0.028491108818319538,1.877520487123527,3.0,-0.18670885970693943,-0.10281167117712288,-0.06993832827610479,-0.19681643602172674
File no. 113.,Émile Gaboriau,-1.3511650338092014,A. L. Burt,,6.260288420793835e-17,1.0557242537937936,3.0,0.215828851471369,-0.0993786505312352,-0.12708801542839973,0.10029669621542767
Lodore,Mary Wollstonecraft Shelley,-1.9322351328316607,Richard Bentley,English,6.260288420793835e-17,1.2921313894091964,3.7,0.2695005462951434,-0.05818240278058295,-0.12708801542839973,-0.08539901143279384
Black Arrow,Robert Louis Stevenson,0.7406873226716523,Independently Published,English,-0.22296267082837598,1.4835085944311892,0.0,-0.22696263082477028,-0.10624469182301056,-0.12708801542839973,-0.27109471908101535
The  man who would be king,Rudyard Kipling,-0.711987924884496,The Four Seas Company,English,-1.0897502043589133,1.5060235597278941,3.5,0.054813767000045616,-0.07534750601002138,-0.06993832827610479,-0.08539901143279384
